,ID,Name
605239,Funhe2EKm041787,Zinc finger BED domain-containing protein 1 (22%U)
605242,Funhe2EKm041788,Prenylated Rab acceptor protein 1 (61%U)
605245,Funhe2EKm041789,tropomyosin 2 (beta) (70%P)
605248,Funhe2EKm041790,Aminoacylase-1 (66%U)
605251,Funhe2EKm041791,"short chain dehydrogenase/reductase family 16C, member 5b (98%Z)"
605254,Funhe2EKm041792,3-keto-steroid reductase (100%S)
605257,Funhe2EKm041793,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 (49%U)"
605179,Funhe2EKm041766,Nanor (82%Z)
605104,Funhe2EKm041741,ATPase ASNA1 (89%U)
605107,Funhe2EKm041742,"Ribosome-releasing factor 2, mitochondrial (27%U)"
605110,Funhe2EKm041744,transcription factor 25 (20%M)
605113,Funhe2EKm041745,Uncharacterized protein
605116,Funhe2EKm041746,Glycolipid transfer protein domain-containing protein 1 (85%U)
605119,Funhe2EKm041747,RIO kinase 2 (yeast) (62%Z)
605122,Funhe2EKm041748,Lysozyme C (82%U)
605101,Funhe2EKm041740,Solute carrier family 22 member 13 (30%U)
605077,Funhe2EKm041732,Excitatory amino acid transporter (66%M)
605080,Funhe2EKm041733,Sister chromatid cohesion protein DCC1 (28%U)
605083,Funhe2EKm041734,Uncharacterized protein
605086,Funhe2EKm041735,Phosphoglucose isomerase (56%T)
605089,Funhe2EKm041736,Coatomer subunit gamma (28%U)
605092,Funhe2EKm041737,60S ribosomal protein L6 (88%C)
605095,Funhe2EKm041738,glyceraldehyde-3-phosphate dehydrogenase (71%T)
605098,Funhe2EKm041739,Uncharacterized protein
605125,Funhe2EKm041749,"Arginine--tRNA ligase, mitochondrial, putative (45%U)"
605128,Funhe2EKm041750,dual specificity phosphatase 3 (93%T)
605158,Funhe2EKm041760,GTP-binding nuclear protein Ran (99%U)
605161,Funhe2EKm041761,Uncharacterized protein
605164,Funhe2EKm041762,II (31%U)
605167,Funhe2EKm041763,Oligosaccharyltransferase complex subunit OSTC (88%S)
605170,Funhe2EKm041763l2,Oligosaccharyltransferase complex subunit OSTC (83%M)
605173,Funhe2EKm041764,Smarca4 protein (58%Z)
605176,Funhe2EKm041765,ERO1 beta (S. cerevisiae) (68%T)
605155,Funhe2EKm041759,Ankyrin-2 (3%U)
605152,Funhe2EKm041758,polymerase (RNA) III (DNA directed) polypeptide F (99%Z)
605131,Funhe2EKm041751,Serine/arginine-rich splicing factor 1 (75%U)
605134,Funhe2EKm041752,Cathepsin E (68%S)
605137,Funhe2EKm041753,Uncharacterized protein (76%U)
605140,Funhe2EKm041754,Acid sphingomyelinase phosphodiesterase 3a (28%U)
605143,Funhe2EKm041755,Uncharacterized protein
605146,Funhe2EKm041756,"golgi reassembly stacking protein 2, 55kDa (46%T)"
605149,Funhe2EKm041757,protein DGCR14 (55%M)
604573,Funhe2EKm041557,Ribosome production factor 2 (100%U)
604576,Funhe2EKm041558,E3 ubiquitin-protein ligase HECTD1 (13%U)
604579,Funhe2EKm041559,mRNA cap guanine-N7 methyltransferase (40%U)
604582,Funhe2EKm041560,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit (76%U)
604585,Funhe2EKm041561,Methylenetetrahydrofolate reductase (44%U)
604588,Funhe2EKm041562,Actin-related protein 6 (81%U)
604591,Funhe2EKm041563,Ribonuclease H1 (74%P)
604570,Funhe2EKm041556,"ATP-dependent RNA helicase DHX36, putative (36%U)"
604546,Funhe2EKm041548,FAM98B (67%U)
604549,Funhe2EKm041549,Brain mitochondrial carrier protein 1 (100%U)
604552,Funhe2EKm041550,60S ribosomal protein L19 (99%U)
604555,Funhe2EKm041551,Hsc70-interacting protein (100%U)
604558,Funhe2EKm041552,RAD23 homolog B (S. cerevisiae) (100%T)
604561,Funhe2EKm041553,general transcription factor IIE subunit 2 (80%M)
604564,Funhe2EKm041554,"DnaJ (Hsp40) homolog, subfamily B, member 4 (100%T)"
604567,Funhe2EKm041555,Ribonucleoside-diphosphate reductase subunit M2 (79%U)
604594,Funhe2EKm041565,sirtuin (silent mating type information regulation 2 homolog) 1 (40%Z)
604597,Funhe2EKm041566,importin 5 (34%T)
604627,Funhe2EKm041577,oxysterol binding protein 10 (30%Z)
604630,Funhe2EKm041578,Uncharacterized protein
604633,Funhe2EKm041579,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta (47%U)
604624,Funhe2EKm041576,MOB kinase activator 2 (100%Z)
604639,Funhe2EKm041581,F-actin-capping protein subunit alpha-2 (96%U)
604642,Funhe2EKm041582,vacuolar protein sorting 72 homolog (S. cerevisiae) (75%Z)
604645,Funhe2EKm041583,Replication protein A 32 kDa subunit (71%U)
604636,Funhe2EKm041580,CUGBP Elav family member 5 (60%U)
604621,Funhe2EKm041575,Syntaxin-12 (96%U)
604600,Funhe2EKm041568,"DNA topoisomerase I, mitochondrial (51%U)"
604603,Funhe2EKm041569,G1/S-specific cyclin-D3 (88%C)
604606,Funhe2EKm041570,E3 ubiquitin-protein ligase NRDP1 (100%U)
604609,Funhe2EKm041571,Regulator of nonsense transcripts 2 (17%U)
604612,Funhe2EKm041572,"protein phosphatase 1, regulatory subunit 3E (68%P)"
604615,Funhe2EKm041573,hydroxysteroid (17-beta) dehydrogenase 12 (100%T)
604618,Funhe2EKm041574,C-terminal-binding protein (51%M)
604543,Funhe2EKm041547,Low affinity immunoglobulin epsilon Fc receptor (66%M)
604468,Funhe2EKm041521,Tropomyosin alpha-3 chain (99%P)
604471,Funhe2EKm041522,"cathepsin L, 1 a (100%Z)"
604474,Funhe2EKm041523,Arginine N-methyltransferase 1 (93%U)
604465,Funhe2EKm041520,mitochondrial ribosomal protein L1 (83%T)
604480,Funhe2EKm041525,Suppressor of G2 allele of SKP1 (48%U)
604483,Funhe2EKm041526,Extracellular serine/threonine protein kinase FAM20C (39%U)
604486,Funhe2EKm041527,Crossover junction endonuclease MUS81 (40%U)
604477,Funhe2EKm041524,Transmembrane protein 165 (79%U)
604462,Funhe2EKm041519,Early growth response protein 1 (16%U)
604441,Funhe2EKm041511,motile sperm domain containing 2 (40%Z)
604444,Funhe2EKm041512,RNA binding motif protein 22 (73%P)
604447,Funhe2EKm041513,transcription factor E2F5 (54%M)
604450,Funhe2EKm041514,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 (48%Z)"
604453,Funhe2EKm041515,pyruvate dehydrogenase (lipoamide) beta (96%Z)
604456,Funhe2EKm041517,"Rab geranylgeranyltransferase, beta subunit (100%P)"
604459,Funhe2EKm041518,"CCR4-NOT transcription complex, subunit 1 (13%Z)"
604489,Funhe2EKm041528,Hexokinase-3 (39%U)
604519,Funhe2EKm041539,amidohydrolase domain containing 2 (83%T)
604522,Funhe2EKm041540,Ankyrin-2 (5%U)
604525,Funhe2EKm041541,Serine/threonine-protein phosphatase (92%U)
604528,Funhe2EKm041542,"N-ethylmaleimide-sensitive factor attachment protein, beta (100%Z)"
604531,Funhe2EKm041543,Uncharacterized protein
604534,Funhe2EKm041544,One cut homeobox 1 (48%U)
604537,Funhe2EKm041545,Target of Myb protein 1 (72%U)
604540,Funhe2EKm041546,"phosphate cytidylyltransferase 1, choline, beta (83%P)"
604516,Funhe2EKm041538,Pre-B-cell leukemia transcription factor 2 (63%U)
604492,Funhe2EKm041529,"heat shock protein, alpha-crystallin-related, b11 (62%Z)"
604495,Funhe2EKm041530,Ubiquitin carboxyl-terminal hydrolase isozyme L3 (100%U)
604498,Funhe2EKm041531,60S ribosomal protein L5 (100%U)
604501,Funhe2EKm041532,Taste receptor type 1 member 2 (41%U)
604504,Funhe2EKm041533,Uncharacterized protein
604507,Funhe2EKm041534,cathepsin B (100%M)
604510,Funhe2EKm041536,Diphthamide biosynthesis protein 1 (78%U)
604513,Funhe2EKm041537,Nucleolar MIF4G domain-containing protein (99%S)
604648,Funhe2EKm041584,Synaptosomal-associated protein (100%)
604786,Funhe2EKm041631,SEC13 (92%U)
604789,Funhe2EKm041632,"protein kinase C, iota (44%P)"
604792,Funhe2EKm041633,EH-domain containing 1a (59%Z)
604795,Funhe2EKm041634,nuclear protein localization protein 4 homolog (53%M)
604798,Funhe2EKm041635,choroideremia (Rab escort protein 1) (30%P)
604801,Funhe2EKm041636,IMPACT (91%U)
604804,Funhe2EKm041637,potassium voltage-gated channel subfamily C member 2 (58%M)
604783,Funhe2EKm041630,Tyrosine-protein phosphatase non-receptor type 9 (35%U)
604759,Funhe2EKm041622,14-3-3 protein zeta/delta (100%U)
604762,Funhe2EKm041623,Uncharacterized protein
604765,Funhe2EKm041624,"malate dehydrogenase 1, NAD (soluble) (98%T)"
604768,Funhe2EKm041625,Ski protein (26%U)
604771,Funhe2EKm041626,Uncharacterized protein
604774,Funhe2EKm041627,"Keratin, type I cytoskeletal (36%)"
604777,Funhe2EKm041628,Cathepsin L2 (77%S)
604780,Funhe2EKm041629,Uncharacterized protein
604807,Funhe2EKm041638,synaptophysin (84%P)
604810,Funhe2EKm041639,Eukaryotic translation initiation factor 4B (45%U)
604840,Funhe2EKm041649,Eukaryotic translation initiation factor 2 subunit (99%Z)
604843,Funhe2EKm041650,"Succinate-CoA ligase, GDP-forming, alpha subunit (90%S)"
604846,Funhe2EKm041651,"ELAV (embryonic lethal, abnormal vision, Drosophila) 3 (Hu antigen C) (93%P)"
604837,Funhe2EKm041648,DnaJ subfamily C member 9 (95%U)
604852,Funhe2EKm041653,speckle-type POZ protein (68%Z)
604855,Funhe2EKm041654,basigin (Ok blood group) (44%P)
604858,Funhe2EKm041655,Growth factor receptor-bound protein 2 (100%U)
604849,Funhe2EKm041652,CRiSP-Cac-1 (84%T)
604834,Funhe2EKm041647,Eukaryotic translation initiation factor 3 subunit H (90%U)
604813,Funhe2EKm041640,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial (51%U)"
604816,Funhe2EKm041641,LEM domain containing 3 (33%T)
604819,Funhe2EKm041642,Serine protease hepsin (93%P)
604822,Funhe2EKm041643,AFG3 protein 2 (41%U)
604825,Funhe2EKm041644,"Isoleucine--tRNA ligase, mitochondrial (48%S)"
604828,Funhe2EKm041645,Uncharacterized protein
604831,Funhe2EKm041646,membrane-associated ring finger (C3HC4) 5 (100%Z)
604756,Funhe2EKm041621,Luc7 protein 3 (53%U)
604678,Funhe2EKm041594,Solute carrier family 25 member (61%)
604681,Funhe2EKm041595,butyrylcholinesterase (44%P)
604684,Funhe2EKm041596,Podocin (100%P)
604687,Funhe2EKm041597,"CCR4-NOT transcription complex, subunit 2 (51%P)"
604690,Funhe2EKm041598,Mothers against decapentaplegic (42%U)
604693,Funhe2EKm041600,pre-mRNA-processing factor 40 homolog A (41%M)
604696,Funhe2EKm041601,Receptor expression-enhancing protein 2 (50%U)
604699,Funhe2EKm041602,Calmodulin protein 5 (39%U)
604675,Funhe2EKm041593,Glycerophosphodiester phosphodiesterase 1 (79%U)
604651,Funhe2EKm041585,Leukotriene A-4 hydrolase (56%U)
604654,Funhe2EKm041586,"ATPase, Na+/K+ transporting, beta 1 polypeptide (100%P)"
604657,Funhe2EKm041587,Proteasome subunit alpha type-4 (100%U)
604660,Funhe2EKm041588,Glyceraldehyde-3-phosphate dehydrogenase (93%T)
604663,Funhe2EKm041589,ribonucleotide reductase M1 (43%T)
604666,Funhe2EKm041590,"39S ribosomal protein L2, mitochondrial (100%S)"
604669,Funhe2EKm041591,Sphingolipid delta(4)-desaturase/C4-hydroxylase DES2 (97%U)
604672,Funhe2EKm041592,60S ribosomal protein L8 (93%U)
604702,Funhe2EKm041603,RING finger protein 121 (98%U)
604732,Funhe2EKm041613,"Malate dehydrogenase, cytoplasmic (100%U)"
604735,Funhe2EKm041614,Glycogenin-1 (100%U)
604738,Funhe2EKm041615,Polymeric immunoglobulin receptor (100%P)
604741,Funhe2EKm041616,Quaking (66%U)
604744,Funhe2EKm041617,Glycerate kinase (59%U)
604747,Funhe2EKm041618,"Proteasome (prosome, macropain) 26S subunit, ATPase (91%S)"
604750,Funhe2EKm041619,mRNA decapping enzyme (93%Z)
604753,Funhe2EKm041620,ATP-dependent RNA helicase A (29%U)
604861,Funhe2EKm041656,Vesicular integral-membrane protein VIP36 (85%U)
604729,Funhe2EKm041612,Uncharacterized protein
604705,Funhe2EKm041604,Heterogeneous nuclear ribonucleoprotein A1 2 (58%U)
604708,Funhe2EKm041605,topoisomerase (DNA) I (39%P)
604711,Funhe2EKm041606,Ras-related protein Rab-8A (81%P)
604714,Funhe2EKm041607,Guanine nucleotide-binding protein subunit beta-5 (35%T)
604717,Funhe2EKm041608,ATP-dependent DNA helicase Q4 (19%U)
604720,Funhe2EKm041609,palmitoyltransferase ZDHHC7 (48%M)
604723,Funhe2EKm041610,Valine--tRNA ligase (59%)
604726,Funhe2EKm041611,glyceraldehyde 3-phosphate dehydrogenase 2 (100%M)
603586,Funhe2EKm041218,signal transducing adapter molecule 2 (72%M)
602446,Funhe2EKm040825,Multidrug resistance protein 3 (40%U)
602449,Funhe2EKm040826,Uncharacterized protein
602452,Funhe2EKm040827,Ataxin-2 protein (25%U)
602455,Funhe2EKm040828,Glutamine gamma-glutamyltransferase (68%Z)
602458,Funhe2EKm040829,Serine/threonine-protein kinase PLK1 (99%P)
602461,Funhe2EKm040830,H(+)/Cl(-) exchange transporter 3 (66%U)
602464,Funhe2EKm040831,lamin L3 (99%Z)
602467,Funhe2EKm040832,Myosin-2 (30%U)
602443,Funhe2EKm040824,Uncharacterized protein (100%Z)
602419,Funhe2EKm040816,otopetrin 2 (80%Z)
602422,Funhe2EKm040817,Neurabin-1 (21%U)
602425,Funhe2EKm040818,Lysosome membrane protein 2 (100%U)
602428,Funhe2EKm040819,hexosaminidase B (beta polypeptide) (82%T)
602431,Funhe2EKm040820,E3 ubiquitin-protein ligase ARIH1 (91%U)
602434,Funhe2EKm040821,26S proteasome non-ATPase regulatory subunit 1 (57%U)
602437,Funhe2EKm040822,Uncharacterized protein
602440,Funhe2EKm040823,"heat shock protein, alpha-crystallin-related, b15 (76%Z)"
602500,Funhe2EKm040843,Striatin-3 (62%U)
602503,Funhe2EKm040844,DNA replication licensing factor mcm4-B (59%T)
602506,Funhe2EKm040845,"ATP-dependent RNA helicase DHX36, putative (44%U)"
602509,Funhe2EKm040846,Eukaryotic translation initiation factor 5 (99%U)
602512,Funhe2EKm040847,Glutaminyl-tRNA synthetase (72%S)
602515,Funhe2EKm040848,"Spectrin beta chain, non-erythrocytic 1 (25%U)"
602518,Funhe2EKm040849,ribosomal protein L4 (100%Z)
602497,Funhe2EKm040842,"transforming growth factor, beta receptor 1 a (100%Z)"
602473,Funhe2EKm040834,T-complex protein 1 subunit theta (100%U)
602476,Funhe2EKm040835,"solute carrier family 34 (sodium phosphate), member 2a (81%Z)"
602479,Funhe2EKm040836,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (89%P)"
602482,Funhe2EKm040837,Uncharacterized protein
602485,Funhe2EKm040838,calsyntenin 1 (51%Z)
602488,Funhe2EKm040839,Superkiller viralicidic activity 2 2 (58%Z)
602491,Funhe2EKm040840,"protein phosphatase 5, catalytic subunit (100%P)"
602494,Funhe2EKm040841,"ATP-dependent Clp protease ATP-binding subunit clpX, mitochondrial (68%U)"
602470,Funhe2EKm040833,Myotubularin-related protein 10 (32%U)
602521,Funhe2EKm040850,Collagen alpha-2(V) chain (17%U)
602341,Funhe2EKm040788,WD repeat-containing protein 1 (100%U)
602344,Funhe2EKm040789,PAS domain-containing serine/threonine-protein kinase (18%M)
602347,Funhe2EKm040790,poly(U)-binding-splicing factor PUF60 (77%M)
602350,Funhe2EKm040791,Serine/threonine-protein kinase greatwall (43%U)
602353,Funhe2EKm040793,ubiquitin specific peptidase 9 (20%Z)
602356,Funhe2EKm040794,WD repeat-containing protein 3 (55%U)
602359,Funhe2EKm040795,Serine/threonine-protein kinase tousled 2 (71%U)
602338,Funhe2EKm040786,Kinesin protein KIF23 (34%U)
602314,Funhe2EKm040778,FtsJ homolog 3 (E. coli) (59%Z)
602317,Funhe2EKm040779,Uncharacterized protein
602320,Funhe2EKm040780,Erythroid differentiation-related factor 1 (17%U)
602323,Funhe2EKm040781,polypyrimidine tract binding protein 1 (100%T)
602326,Funhe2EKm040782,Collagen type IV alpha-3-binding protein (100%U)
602329,Funhe2EKm040783,HID1 domain containing (67%P)
602332,Funhe2EKm040784,poly (ADP-ribose) polymerase 2 (94%P)
602335,Funhe2EKm040785,"Keratin, type I cytoskeletal (45%)"
602362,Funhe2EKm040796,Nocturnin (87%)
602416,Funhe2EKm040815,"retinoblastoma binding protein 4, like (100%Z)"
602365,Funhe2EKm040797,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide (100%S)"
602395,Funhe2EKm040808,Replication protein A 70 kDa DNA-binding subunit (76%U)
602398,Funhe2EKm040809,Glutamate dehydrogenase (52%)
602401,Funhe2EKm040810,Rho GTPase-activating protein 21 (26%U)
602392,Funhe2EKm040807,Unconventional myosin-VI (37%U)
602407,Funhe2EKm040812,"Excision repair cross-complementing rodent repair deficiency, complementation group (77%M)"
602410,Funhe2EKm040813,ATP-dependent RNA helicase DDX3X (76%U)
602413,Funhe2EKm040814,Zinc finger and SCAN domain-containing protein (37%M)
602404,Funhe2EKm040811,Ferric-chelate reductase 1 (84%U)
602389,Funhe2EKm040805,Cell division cycle protein 16 (28%U)
602368,Funhe2EKm040798,Cyclin-dependent kinase 9 (100%U)
602371,Funhe2EKm040799,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta (100%C)
602374,Funhe2EKm040800,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2 (85%Z)"
602377,Funhe2EKm040801,"coatomer protein complex, subunit beta 1 (66%Z)"
602380,Funhe2EKm040802,Uncharacterized protein
602383,Funhe2EKm040803,"eukaryotic translation initiation factor 3, subunit B (89%Z)"
602386,Funhe2EKm040804,putative aminopeptidase W07G4.4 (62%M)
602524,Funhe2EKm040851,lamin-A (89%M)
602659,Funhe2EKm040897,Cleft lip and palate transmembrane protein (90%T)
602662,Funhe2EKm040898,GRAM domain-containing protein 1C (50%U)
602665,Funhe2EKm040899,Eukaryotic translation initiation factor 3 subunit L (95%T)
602668,Funhe2EKm040900,"solute carrier family 7 (amino acid transporter light chain, y+L system), member 7 (74%T)"
602671,Funhe2EKm040901,calnexin (76%T)
602674,Funhe2EKm040902,T-complex protein 1 subunit delta (71%U)
602677,Funhe2EKm040903,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 3 (100%Z)"
602680,Funhe2EKm040904,hepatocyte growth factor-regulated tyrosine kinase substrate (76%T)
602656,Funhe2EKm040895,USP6 N-terminal protein (44%U)
602632,Funhe2EKm040887,ectonucleoside triphosphate diphosphohydrolase 1 (94%Z)
602635,Funhe2EKm040888,RNA-binding protein 39 (92%M)
602638,Funhe2EKm040889,Hexokinase-1 (56%T)
602641,Funhe2EKm040890,U4/U6.U5 tri-snRNP-associated protein 1 (57%U)
602644,Funhe2EKm040891,BAG family molecular chaperone regulator 4 (19%U)
602647,Funhe2EKm040892,SI:dZ75P05.3.2 Novel protein (100%T)
602650,Funhe2EKm040893,"pentatricopeptide repeat-containing protein 2, mitochondrial (59%M)"
602653,Funhe2EKm040894,Importin subunit alpha-4 (60%U)
602713,Funhe2EKm040915,inositol-3-phosphate synthase 1 (97%P)
602716,Funhe2EKm040916,zinc finger MYM-type protein 4 (19%M)
602719,Funhe2EKm040917,Solute carrier family 22 member 6 (85%U)
602722,Funhe2EKm040918,Nucleolar MIF4G domain-containing protein (99%M)
602725,Funhe2EKm040919,karyopherin alpha 4 (importin alpha 3) (92%Z)
602728,Funhe2EKm040920,nucleoporin 98kDa (12%P)
602731,Funhe2EKm040921,Ribonuclease H1 (51%P)
602710,Funhe2EKm040914,"exportin 1 (CRM1 homolog, yeast) a (50%Z)"
602686,Funhe2EKm040906,Proprotein convertase subtilisin/kexin type 5 (73%U)
602689,Funhe2EKm040907,Monocarboxylate transporter (45%)
602692,Funhe2EKm040908,Solute carrier family 22 member 8 (99%U)
602695,Funhe2EKm040909,Nuclear receptor-binding protein (72%U)
602698,Funhe2EKm040910,Uncharacterized protein (91%T)
602701,Funhe2EKm040911,tripartite motif-containing 2b (42%Z)
602704,Funhe2EKm040912,Argonaute-4 (67%P)
602707,Funhe2EKm040913,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (45%U)"
602683,Funhe2EKm040905,Monocarboxylate transporter (100%Z)
602629,Funhe2EKm040886,Sorting nexin-9 (84%U)
602554,Funhe2EKm040861,Uncharacterized protein
602557,Funhe2EKm040862,Formimidoyltransferase-cyclodeaminase (100%T)
602560,Funhe2EKm040863,Proprotein convertase subtilisin/kexin type 6 (48%U)
602551,Funhe2EKm040860,Nuclease HARBI1 (87%T)
602566,Funhe2EKm040865,protein regulator of cytokinesis 1a (96%Z)
602569,Funhe2EKm040866,calcium/calmodulin-dependent protein kinase II alpha (100%P)
602572,Funhe2EKm040867,Programmed cell death protein 4 (70%U)
602563,Funhe2EKm040864,Lysyl-tRNA synthetase (85%C)
602548,Funhe2EKm040859,RNA-binding protein 26 (26%U)
602527,Funhe2EKm040852,Uncharacterized protein
602530,Funhe2EKm040853,"protein inhibitor of activated STAT, 4 (83%T)"
602533,Funhe2EKm040854,E3 ubiquitin-protein ligase rififylin (36%U)
602536,Funhe2EKm040855,"Keratin, type I cytoskeletal (47%)"
602539,Funhe2EKm040856,Sialin (98%U)
602542,Funhe2EKm040857,UTP--glucose-1-phosphate uridylyltransferase (100%S)
602545,Funhe2EKm040858,Uncharacterized protein
602575,Funhe2EKm040868,transmembrane 9 superfamily protein member 4 (92%T)
602605,Funhe2EKm040878,Disulfide-isomerase A3 (91%U)
602608,Funhe2EKm040879,lin-9 homolog (C. elegans) (37%P)
602611,Funhe2EKm040880,Tubulointerstitial nephritis antigen (100%U)
602614,Funhe2EKm040881,E3 ubiquitin-protein ligase RNF19A (52%U)
602617,Funhe2EKm040882,DEAD (Asp-Glu-Ala-Asp) box polypeptide 4 (73%P)
602620,Funhe2EKm040883,serine hydroxymethyltransferase 1 (soluble) (99%Z)
602623,Funhe2EKm040884,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha (100%U)
602626,Funhe2EKm040885,FACT complex subunit SPT16 (51%U)
602578,Funhe2EKm040869,SRSF protein kinase 2 (86%M)
602581,Funhe2EKm040870,"Chaperonin containing TCP1, subunit 3 (gamma) (100%M)"
602584,Funhe2EKm040871,"Chaperonin containing TCP1, subunit 5 (epsilon) (53%)"
602587,Funhe2EKm040872,mediator complex subunit 13 (22%T)
602590,Funhe2EKm040873,ubiquilin 4 (89%P)
